鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額(元),單價(元/平方公尺),車位類別,車位面積(平方公尺),車位總額(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
中山區,建物,臺北市中山區建國北路二段151~180號,0.0,住,,,1070523,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0981008,299.11,3,2,2,有,有,有,175939,588,坡道平面,33.66,0,含網路、有線電視及房屋清潔(兩週一次),RPQSMLPLNHNFFCA68CC
內湖區,建物,臺北市內湖區金龍路241~270號,96.25,,,,1070520,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851115,189.15,4,2,2,有,有,無,40000,211,,0.0,0,,RPTSMLPLNHNFFCA98CC
內湖區,建物,臺北市內湖區內湖路一段203巷1~30號,0.0,住,,,1070428,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1031028,70.37,3,1,1,有,有,有,48742,693,,0.0,0,,RPOTMLPLNHNFFCA58CC
內湖區,房地(土地+建物),臺北市內湖區成功路四段30巷28弄1~30號,9.43,商,,,1070502,土地1建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0840211,71.31,0,0,0,無,無,無,33000,463,,0.0,0,,RPPTMLPLNHNFFCA68CC
內湖區,建物,臺北市內湖區瑞光路112巷56弄1~30號,0.0,住,,,1070514,土地0建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,0860108,252.84,4,2,4,有,有,有,75000,297,坡道平面,0.0,0,,RPVTMLPLNHNFFCA66CC
內湖區,建物,臺北市內湖區康寧路三段181~210號,0.0,商,,,1070521,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041030,68.3,2,1,1,有,有,有,30000,439,,0.0,0,,RPOUMLPLNHNFFCA68CC
中山區,建物,臺北市中山區民生東路二段1~30號,0.0,商,,,1070426,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021112,151.44,3,2,2,有,有,有,75000,495,,0.0,0,,RPRUMLPLNHNFFCA98CC
中山區,建物,臺北市中山區復興南路一段31~60號,0.0,商,,,1070430,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960710,141.53,3,2,2,有,有,有,100000,707,,0.0,0,,RPWUMLPLNHNFFCA86CC
內湖區,建物,臺北市內湖區內湖路一段91巷39弄1~30號,0.0,住,,,1070512,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741218,81.11999999999999,2,2,2,有,無,有,25000,308,,0.0,0,,RPXUMLPLNHNFFCA96CC
大同區,建物,臺北市大同區太原路61~90號,0.0,商,,,1070515,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971211,55.81,1,1,1,有,有,有,25400,455,,0.0,0,,RPQNMLPLNHNFFBA08CC
大同區,建物,臺北市大同區西寧北路31~60號,0.0,住,,,1070519,土地0建物4車位0,二層,11,辦公商業大樓,住家用,鋼筋混凝土造,0670130,355.6,0,0,2,有,有,有,120000,337,,0.0,0,有四個門牌,RPVNMLPLNHNFFBA58CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1070520,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,76.05,2,1,1,有,有,有,40000,526,,0.0,0,,RPPOMLPLNHNFFBA08CC
中正區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1070520,土地0建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,83.26,1,1,1,有,有,有,50000,601,,0.0,0,,RPROMLPLNHNFFBA28CC
信義區,建物,臺北市信義區永吉路1~30號,0.0,商,,,1070513,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,126.47999999999999,3,2,2,有,有,有,53000,419,,0.0,0,,RPTNMLPLNHNFFDA58CC
南港區,建物,臺北市南港區成功路一段1~30號,0.0,工,,,1070514,土地0建物1車位0,二層,3,其他,住家用,加強磚造,,93.32,4,2,3,有,無,無,30000,321,,0.0,0,,RPTOMLPLNHNFFDA68CC
信義區,建物,臺北市信義區虎林街164巷31~60號,0.0,,,,1070430,土地0建物1車位0,一層,24,店面(店鋪),商業用,鋼筋混凝土造,0831006,71.4,0,0,0,無,有,無,35000,490,,0.0,0,,RPWOMLPLNHNFFDA98CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1070426,土地0建物1車位0,九層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,190.4,2,1,1,有,有,有,105000,551,,0.0,0,,RPPQMLPLNHNFFDA48CC
信義區,建物,臺北市信義區基隆路二段181~210號,0.0,商,,,1070507,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720315,101.26,0,0,0,無,有,有,30000,296,,0.0,0,,RPSQMLPLNHNFFDA78CC
大安區,建物,臺北市大安區復興南路一段126巷1~30號,0.0,其他,,,1070511,土地0建物1車位0,八層,11,辦公商業大樓,見使用執照,鋼筋混凝土造,0701231,93.31,0,0,0,無,有,無,30000,322,,0.0,0,,RPQNMLPLNHNFFFA48CC
文山區,建物,臺北市文山區興隆路二段203巷1~30號,0.0,,,,1070519,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,,98.39,2,0,0,有,無,無,30000,305,,0.0,0,,RPSNMLPLNHNFFAA18CC
文山區,建物,臺北市文山區景興路211~240號,0.0,商,,,1070514,土地0建物1車位0,一層,10,店面(店鋪),商業用,鋼筋混凝土造,0780622,112.62,1,1,1,有,有,無,33000,293,,0.0,0,,RPTOMLPLNHNFFAA38CC
文山區,建物,臺北市文山區景華街128巷2弄1~30號,0.0,住,,,1070520,土地0建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040430,81.61,3,2,1,有,有,有,28000,343,升降機械,11.38,0,,RPUOMLPLNHNFFAA48CC
士林區,建物,臺北市士林區中山北路六段419巷31~60號,0.0,住,,,1070506,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731022,138.54000000000002,4,2,2,有,有,有,35000,253,,0.0,0,,RPSNMLPLNHNFFEA58CC
士林區,建物,臺北市士林區天母東路8巷31~60號,0.0,住,,,1070510,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701214,136.38,3,2,2,有,有,有,65000,477,,0.0,0,租金含管理費、有線電視及網路費用。,RPPOMLPLNHNFFEA38CC
士林區,建物,臺北市士林區忠誠路二段181~210號,0.0,住,,,1070502,土地0建物1車位0,十層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0841103,240.89,3,2,2,有,有,無,132000,548,,0.0,0,,RPWOMLPLNHNFFEA09CC
士林區,建物,臺北市士林區天玉街121~150號,0.0,住,,,1070502,土地0建物1車位3,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961009,354.51,4,2,3,有,有,無,137000,386,坡道平面,0.0,0,,RPXOMLPLNHNFFEA56CC
士林區,建物,臺北市士林區中山北路七段190巷31~60號,0.0,住,,,1070522,土地0建物1車位0,全,1,透天厝,住家用,加強磚造,0520601,198.96,4,2,3,有,無,有,120000,603,,0.0,0,,RPOPMLPLNHNFFEA38CC
士林區,建物,臺北市士林區德行東路331巷1~30號,0.0,住,,,1070523,土地0建物1車位2,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920331,263.2,3,2,2,有,有,有,95000,361,坡道平面,82.26,0,,RPUPMLPLNHNFFEA98CC
中山區,建物,臺北市中山區敬業一路1~30號,0.0,商,,,1070521,土地0建物1車位1,六層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0931005,178.22,3,2,2,有,有,無,51500,289,坡道平面,0.0,0,,RPRNMLQLNHNFFCA38CC
北投區,建物,臺北市北投區行義路5巷1~30號,0.0,住,,,1070524,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980707,195.17,3,2,2,有,有,有,65000,333,,0.0,0,,RPPNMLRLNHNFFEA48CC
士林區,建物,臺北市士林區大南路301~330號,0.0,工,,,1070514,土地0建物1車位0,四層,4,工廠,見使用執照,鋼筋混凝土造,0670109,369.19,0,0,0,無,無,有,90816,,,0.0,0,兩戶打通.,RPWNMLSLNHNFFEA66CC
北投區,建物,臺北市北投區石牌路二段357巷1~30號,0.0,住,,,1070430,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850624,231.78,3,2,2,有,有,有,70000,302,,0.0,0,,RPXOMLSLNHNFFEA86CC
士林區,建物,臺北市士林區忠義街121~150號,0.0,商,,,1070430,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800514,186.81,4,2,2,有,有,有,67000,359,坡道平面,0.0,0,,RPPPMLSLNHNFFEA78CC
中正區,建物,臺北市中正區南昌路二段181~210號,0.0,商,,,1070518,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010727,108.59,2,1,1,有,無,有,45000,414,,0.0,0,,RPRNMLSLNHNFFAA38CC
中正區,建物,臺北市中正區羅斯福路三段121~150號,0.0,商,,,1070524,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710824,115.44,2,2,2,有,有,有,32000,277,,0.0,0,,RPWNMLSLNHNFFAA88CC
大安區,建物,臺北市大安區臥龍街301~330號,0.0,住,,,1070520,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990513,122.12,3,2,2,有,無,有,60000,491,,0.0,0,,RPPOMLSLNHNFFFA78CC
大安區,建物,臺北市大安區永康街7巷1~30號,0.0,商,,,1070516,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970326,226.07,4,2,2,有,無,有,120000,531,,0.0,0,,RPQOMLSLNHNFFFA88CC
大安區,建物,臺北市大安區安和路二段61~90號,0.0,住,,,1070515,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710226,160.91,4,2,2,有,無,有,70000,435,,0.0,0,,RPROMLSLNHNFFFA98CC
大安區,建物,臺北市大安區復興南路一段121~150號,0.0,商,,,1070515,土地0建物1車位0,三層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950424,42.589999999999996,0,0,0,無,無,有,26500,622,,0.0,0,,RPSOMLSLNHNFFFA09CC
大安區,建物,臺北市大安區和平東路三段391~420號,0.0,其他,,,1070515,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,192.44,4,2,2,有,無,有,65000,338,,0.0,0,,RPTOMLSLNHNFFFA56CC
大安區,建物,臺北市大安區和平東路一段75巷1~30號,0.0,商,,,1070517,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0730710,102.64999999999999,0,0,0,無,有,無,40000,390,,0.0,0,承租部分,RPVOMLSLNHNFFFA76CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1070501,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.73,1,1,1,有,有,有,62000,691,,0.0,0,,RPRNMLSLNHNFFCA58CC
內湖區,建物,臺北市內湖區民權東路六段206巷121~150號,0.0,住,,,1070514,土地0建物1車位1,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1020823,203.99,5,2,3,有,有,無,50000,245,坡道平面,37.28,0,,RPVNMLSLNHNFFCA98CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1070501,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.73,1,1,1,有,有,有,66000,736,,0.0,0,,RPWNMLSLNHNFFCA09CC
中山區,建物,臺北市中山區林森北路91~120號,0.0,商,,,1070517,土地0建物0車位0,二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0700812,42.98,0,0,0,無,有,無,18000,419,,0.0,0,租部分面積 約13坪 [ 供辦公室使用 ],RPXNMLSLNHNFFCA56CC
中山區,建物,臺北市中山區長春路301~330號,0.0,商,,,1070522,土地0建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0940516,167.75,3,2,2,有,有,無,60000,358,坡道平面,41.21,0,,RPOQMLSLNHNFFCA58CC
中山區,建物,臺北市中山區天祥路61巷1~30號,0.0,商,,,1070509,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030116,77.86,2,1,1,有,有,有,57000,732,,0.0,0,,RPRQMLSLNHNFFCA88CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1070509,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,120.75999999999999,2,1,2,有,有,有,60000,497,,0.0,0,,RPWQMLSLNHNFFCA76CC
松山區,建物,臺北市松山區富錦街572巷1~30號,0.0,其他,,,1070509,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590429,145.04,0,0,0,無,無,無,50000,345,,0.0,0,,RPPNMLSLNHNFFDA48CC
松山區,建物,臺北市松山區南京東路五段391~420號,0.0,商,,,1070514,土地0建物1車位0,一層,11,店面(店鋪),見其他登記事項,鋼筋混凝土造,0950117,62.11,0,0,0,無,有,無,18000,290,,0.0,0,,RPQNMLSLNHNFFDA58CC
信義區,建物,臺北市信義區信義路五段150巷14弄1~30號,0.0,住,,,1070520,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680609,97.22,3,2,1,有,無,有,20000,206,,0.0,0,,RPUNMLSLNHNFFDA98CC
松山區,建物,臺北市松山區南京東路四段1~30號,0.0,商,,,1070516,土地0建物1車位0,七層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971205,55.89,1,0,1,有,無,有,35000,626,,0.0,0,,RPVNMLSLNHNFFDA09CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,住,,,1070521,土地0建物1車位1,九層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,258.12,3,2,2,有,有,無,138000,535,坡道平面,0.0,0,,RPTOMLSLNHNFFDA98CC
信義區,建物,臺北市信義區基隆路一段121~150號,0.0,,,,1070428,土地0建物1車位0,八層,13,辦公商業大樓,見其他登記事項,見其他登記事項,0950126,211.09,0,0,0,無,有,無,82000,388,,0.0,0,,RPUOMLSLNHNFFDA09CC
信義區,建物,臺北市信義區嘉興街181巷1~30號,0.0,住,,,1070511,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801102,122.22,3,2,2,有,無,有,37000,303,,0.0,0,含免租裝潢期一個月,RPVPMLSLNHNFFDA66CC
大同區,建物,臺北市大同區華陰街61~90號,0.0,商,,,1070430,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020118,177.01999999999998,3,2,2,有,有,有,76000,429,,0.0,0,,RPTPMLSLNHNFFBA88CC
中正區,建物,臺北市中正區延平南路61~90號,0.0,商,,,1070523,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700402,56.16,0,1,1,有,有,有,18000,321,,0.0,0,,RPXPMLSLNHNFFBA66CC
中正區,建物,臺北市中正區忠孝東路二段39巷2弄1~30號,0.0,商,,,1070429,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631219,128.7,3,2,2,有,有,無,30000,233,,0.0,0,,RPSQMLSLNHNFFBA88CC
中山區,建物,臺北市中山區民生東路二段1~30號,0.0,商,,,1070512,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021112,152.79000000000002,2,2,2,有,有,有,72850,477,,0.0,0,,RPXNMLTLNHNFFCA66CC
大安區,建物,臺北市大安區安和路二段61~90號,0.0,住,,,1070515,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.89999999999998,5,2,3,有,有,無,53000,293,,0.0,0,,RPPNMLTLNHNFFFA78CC
大安區,建物,臺北市大安區和平東路二段96巷31~60號,0.0,住,,,1070518,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,,99.35,1,2,1,有,無,無,35000,352,,0.0,0,,RPOOMLKMNHNFFFA97CC
大安區,建物,臺北市大安區光復南路691~720號,0.0,商,,,1070526,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011120,74.60000000000001,1,2,1,有,有,無,29300,393,,0.0,0,,RPSOMLKMNHNFFFA38CC
大安區,建物,臺北市大安區忠孝東路三段241~270號,0.0,商,,,1070523,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,,178.88,4,2,2,有,有,無,83750,468,,0.0,0,,RPTOMLKMNHNFFFA48CC
大安區,建物,臺北市大安區信義路四段121~150號,0.0,其他,,,1070511,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0691124,139.92000000000002,0,0,0,無,有,無,50000,357,,0.0,0,,RPXOMLKMNHNFFFA88CC
大安區,建物,臺北市大安區大安路一段211~240號,0.0,商,,,1070527,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0741011,96.88,2,2,2,有,無,有,40000,413,,0.0,0,,RPOPMLKMNHNFFFA08CC
大安區,建物,臺北市大安區復興南路二段111巷1~30號,0.0,,,,1070529,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0910905,137.28,5,1,2,有,有,無,46500,339,,0.0,0,,RPPPMLKMNHNFFFA18CC
大安區,建物,臺北市大安區敦化南路一段232巷1~30號,2968.0,住,,,1070514,土地0建物1車位0,一層,14,店面(店鋪),見使用執照,鋼筋混凝土造,,82.42,0,0,0,無,無,無,207742,2521,,0.0,0,,RPUPMLKMNHNFFFA68CC
文山區,建物,臺北市文山區景興路181~210號,0.0,商,,,1070521,土地0建物1車位0,二十四層,24,套房(1房1廳1衛),住家用,見使用執照,0850104,47.05,1,1,1,有,有,有,12000,255,,0.0,0,租金含管理費,RPWNMLKMNHNFFAA18CC
文山區,建物,臺北市文山區辛亥路四段252巷1~30號,0.0,住,,,1070526,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910507,188.36,5,2,2,有,有,有,38000,202,坡道平面,33.99,0,,RPUOMLKMNHNFFAA08CC
文山區,建物,臺北市文山區政大一街320巷31~60號,0.0,住,,,1070503,土地0建物1車位1,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850828,176.0,4,2,2,有,無,有,27000,190,坡道平面,49.59,3000,,RPRPMLKMNHNFFAA87CC
士林區,建物,臺北市士林區天母東路43巷4弄1~30號,0.0,住,,,1070508,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0910125,180.39999999999998,3,2,2,有,有,有,82000,455,,0.0,0,,RPTNMLKMNHNFFEA28CC
士林區,建物,臺北市士林區基河路1~30號,0.0,住,,,1070520,土地0建物1車位0,五層,11,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0931231,33.91,1,1,1,有,有,有,30000,885,,0.0,0,,RPSPMLKMNHNFFEA38CC
士林區,建物,臺北市士林區中山北路六段157巷1~30號,0.0,工,,,1070521,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,102.87,2,2,1,有,有,有,73000,710,,0.0,0,,RPTPMLKMNHNFFEA48CC
北投區,建物,臺北市北投區致遠一路一段1~30號,0.0,住,,,1070515,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640305,85.82,0,0,0,無,無,無,35000,408,,0.0,0,,RPPQMLKMNHNFFEA18CC
北投區,建物,臺北市北投區文林北路91~120號,0.0,住,,,1070523,土地0建物3車位0,一層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0701230,1000.04,0,0,0,無,有,無,290000,290,,0.0,0,,RPQQMLKMNHNFFEA28CC
士林區,建物,臺北市士林區天玉街91~120號,0.0,住,,,1070528,土地0建物1車位0,三層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840619,62.06,1,1,1,有,有,有,18000,290,,0.0,0,含管理費 。 租金不含地下室機械車位坪數,RPVQMLKMNHNFFEA78CC
內湖區,建物,臺北市內湖區民權東路六段21巷31~60號,0.0,工,,,1070504,土地0建物1車位0,五層,6,辦公商業大樓,工業用,鋼筋混凝土造,0880526,290.45,5,2,0,有,有,有,83000,286,,0.0,0,,RPRNMLKMNHNFFCA87CC
內湖區,建物,臺北市內湖區康樂街72巷17弄61~90號,0.0,住,,,1070508,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730727,81.38,3,2,1,有,無,有,18000,221,,0.0,0,,RPVNMLKMNHNFFCA28CC
中山區,房地(土地+建物),臺北市中山區堤頂大道二段481~510號,21.28,商,,,1070522,土地1建物1車位0,四層,10,辦公商業大樓,商業用,鋼筋混凝土造,0991201,84.12,0,0,0,無,有,有,45408,540,,0.0,0,,RPQOMLKMNHNFFCA87CC
中山區,建物,臺北市中山區中山北路一段83巷31~60號,0.0,商,,,1070521,土地0建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970314,91.92,0,1,1,有,有,無,45000,490,,0.0,0,,RPOPMLKMNHNFFCA77CC
中山區,建物,臺北市中山區南京東路二段24巷1~30號,0.0,商,,,1070523,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0931209,62.510000000000005,2,2,2,有,有,有,43000,688,,0.0,0,租金含管理費,RPQPMLKMNHNFFCA97CC
